22.71,48.75
23.44,50.0
23.61,50.0
23.09,50.0
23.33,50.0
23.69,50.0
23.61,50.0
23.31,50.0
23.57,50.0
23.85,50.0
23.12,50.0
23.33,50.0
23.63,50.0
23.94,50.0
23.17,50.0
23.13,50.0
23.88,50.0
23.64,50.0
23.96,50.0
23.27,50.0
23.85,50.0
23.28,50.0
23.56,50.0
23.55,50.0
23.95,50.0
23.84,48.75
23.0,48.75
23.59,50.0
23.78,50.0
23.66,50.0
23.61,50.0
23.7,50.0
23.29,50.0
23.32,50.0
23.74,50.0
23.81,50.0
23.56,50.0
23.42,50.0
23.31,50.0
23.62,50.0
23.06,50.0
23.2,50.0
23.14,50.0
23.64,50.0
23.7,50.0
23.79,50.0
23.23,50.0
23.14,50.0
23.36,50.0
23.93,50.0
23.6,50.0
23.27,50.0
23.32,50.0
23.89,50.0
23.39,50.0
22.27,48.75
22.64,48.75
23.61,50.0
23.96,50.0
23.42,50.0
23.12,50.0
23.52,50.0
23.3,50.0
23.36,48.75
23.92,48.75
23.0,50.0
23.37,50.0
23.26,50.0
23.01,50.0
22.92,48.75
22.26,48.75
23.68,50.0
23.24,50.0
23.92,50.0
23.2,50.0
21.64,48.75
21.96,48.75
23.62,50.0
23.4,50.0
23.61,50.0
23.39,50.0
23.13,50.0
23.0,50.0
23.94,48.75
23.05,48.75
23.17,50.0
23.12,50.0
23.07,50.0
23.29,50.0
23.81,48.75
23.69,48.75
23.5,50.0
23.2,50.0
23.89,50.0
23.87,50.0
23.95,48.75
23.8,48.75
23.88,50.0
23.11,50.0
23.12,50.0
23.46,50.0
23.11,50.0
23.94,50.0
23.96,50.0
23.16,50.0
23.85,50.0
23.1,50.0
23.8,50.0
23.43,50.0
22.62,51.25
22.31,51.25
23.0,50.0
23.44,50.0
23.55,50.0
23.04,50.0
21.49,48.75
21.54,48.75
22.59,51.25
22.96,51.25
23.55,50.0
23.17,50.0
23.4,48.75
23.36,48.75
23.06,50.0
23.7,50.0
23.9,50.0
23.49,50.0
23.11,50.0
23.12,50.0
21.81,48.75
21.51,48.75
23.4,50.0
23.45,50.0
23.83,48.75
23.2,48.75
22.06,51.25
22.41,51.25
21.83,48.75
21.31,48.75
23.82,48.75
23.17,48.75
23.13,50.0
23.68,50.0
22.46,51.25
22.12,51.25
23.43,50.0
23.54,50.0
23.19,50.0
23.72,50.0
23.41,50.0
23.52,50.0
23.0,50.0
23.28,50.0
23.19,50.0
23.25,50.0
23.39,50.0
23.93,50.0
23.19,50.0
23.26,50.0
22.35,50.0
22.76,50.0
22.86,51.25
22.06,51.25
23.86,50.0
23.47,50.0
23.27,48.75
23.14,48.75
22.65,51.25
22.56,51.25
23.71,50.0
23.12,50.0
23.63,50.0
23.95,50.0
22.57,51.25
22.55,51.25
23.19,50.0
23.82,50.0
23.02,48.75
23.0,48.75
22.93,51.25
22.6,51.25
22.89,51.25
22.66,51.25
23.52,50.0
23.87,50.0
23.96,50.0
23.79,50.0
22.09,51.25
22.47,51.25
22.51,48.75
22.12,48.75
23.49,50.0
23.44,50.0
22.07,51.25
22.48,51.25
21.45,48.75
21.28,48.75
23.04,50.0
23.82,50.0
23.55,50.0
23.48,50.0
23.68,50.0
23.04,50.0
23.46,48.75
23.77,48.75
21.67,48.75
21.96,48.75
22.75,48.75
22.1,48.75
23.55,50.0
23.02,50.0
22.02,51.25
22.84,51.25
23.08,50.0
23.52,50.0
23.76,50.0
23.69,50.0
23.34,50.0
23.83,50.0
22.98,51.25
22.82,51.25
23.95,50.0
23.09,50.0
23.76,50.0
23.9,50.0
22.41,51.25
22.61,51.25
23.97,50.0
23.84,50.0
23.82,50.0
23.39,50.0
23.95,50.0
23.89,50.0
23.26,50.0
23.17,50.0
23.75,50.0
23.95,50.0
23.3,50.0
23.15,50.0
23.46,50.0
23.97,50.0
22.3,51.25
22.18,51.25
23.75,50.0
23.57,50.0
21.14,48.75
21.45,48.75
23.64,50.0
23.78,50.0
23.62,50.0
23.16,50.0
22.57,51.25
22.8,51.25
23.67,50.0
23.63,50.0
23.44,50.0
23.47,50.0
23.46,50.0
23.56,50.0
23.71,50.0
23.95,50.0
23.8,48.75
23.53,48.75
23.85,50.0
23.68,50.0
23.58,50.0
23.53,50.0
22.03,50.0
22.52,50.0
22.64,51.25
22.01,51.25
23.92,50.0
23.06,50.0
22.35,50.0
22.3,50.0
23.19,50.0
23.95,50.0
23.3,50.0
23.58,50.0
23.49,48.75
23.03,48.75
23.86,50.0
23.48,50.0
23.52,50.0
23.23,50.0
23.95,50.0
23.7,50.0
23.65,48.75
23.21,48.75
22.21,51.25
22.3,51.25
21.75,48.75
21.41,48.75
23.36,48.75
23.09,48.75
23.93,50.0
23.56,50.0
23.82,48.75
23.72,48.75
22.7,50.0
22.22,50.0
22.11,51.25
22.36,51.25
23.85,50.0
23.62,50.0
23.07,48.75
23.02,48.75
23.75,50.0
23.01,50.0
23.34,50.0
23.73,50.0
23.89,50.0
23.88,50.0
23.44,50.0
23.81,50.0
22.11,51.25
22.52,51.25
22.15,51.25
22.32,51.25
23.55,50.0
23.55,50.0
23.87,50.0
23.3,50.0
23.44,50.0
23.9,50.0
23.24,48.75
23.65,48.75
22.39,51.25
22.97,51.25
23.88,50.0
23.75,50.0
22.75,50.0
22.8,50.0
22.56,51.25
22.26,51.25
22.21,51.25
22.36,51.25
23.93,50.0
23.27,50.0
23.83,50.0
23.13,50.0
22.08,51.25
22.15,51.25
23.38,50.0
23.11,50.0
23.31,48.75
23.87,48.75
22.95,51.25
22.55,51.25
23.46,50.0
23.7,50.0
22.94,51.25
22.18,51.25
22.18,51.25
22.89,51.25
23.43,50.0
23.98,50.0
23.13,48.75
23.99,48.75
22.11,51.25
22.88,51.25
23.32,50.0
23.86,50.0
22.39,48.75
22.89,48.75
23.11,50.0
23.7,50.0
23.24,50.0
23.16,50.0
22.05,51.25
22.13,51.25
22.94,51.25
22.54,51.25
22.56,51.25
22.93,51.25
22.26,51.25
22.94,51.25
23.16,50.0
23.35,50.0
22.48,51.25
22.84,51.25
22.25,51.25
22.57,51.25
22.99,50.0
22.29,50.0
22.49,51.25
22.03,51.25
23.75,50.0
23.16,50.0
22.31,48.75
22.97,48.75
22.21,51.25
22.16,51.25
22.92,51.25
22.01,51.25
23.09,50.0
23.71,50.0
22.87,51.25
22.36,51.25
23.06,50.0
23.67,50.0
22.68,51.25
22.52,51.25
22.36,51.25
22.75,51.25
22.72,51.25
22.74,51.25
22.87,51.25
22.69,51.25
21.97,48.75
21.17,48.75
22.21,51.25
22.59,51.25
22.96,51.25
22.43,51.25
22.04,50.0
22.97,50.0
23.28,50.0
23.71,50.0
22.69,51.25
22.82,51.25
23.49,50.0
23.85,50.0
23.53,50.0
23.06,50.0
22.06,51.25
22.67,51.25
23.1,48.75
23.8,48.75
23.38,48.75
23.25,48.75
22.67,51.25
22.64,51.25
23.77,50.0
23.27,50.0
23.18,48.75
23.54,48.75
21.03,48.75
21.34,48.75
22.91,51.25
22.11,51.25
23.85,50.0
23.05,50.0
23.42,50.0
23.44,50.0
22.71,51.25
22.06,51.25
22.54,51.25
22.24,51.25
23.23,50.0
23.1,50.0
22.04,51.25
22.34,51.25
21.37,48.75
21.98,48.75
22.43,51.25
22.61,51.25
22.29,51.25
22.57,51.25
22.29,48.75
22.21,48.75
22.74,51.25
22.31,51.25
21.36,48.75
21.76,48.75
23.88,50.0
23.59,50.0
21.92,48.75
21.97,48.75
22.48,51.25
22.41,51.25
22.84,51.25
22.44,51.25
23.76,50.0
23.14,50.0
23.48,50.0
23.75,50.0
22.5,51.25
22.97,51.25
23.45,50.0
23.01,50.0
23.95,48.75
23.52,48.75
22.65,51.25
22.41,51.25
23.93,50.0
23.72,50.0
22.63,50.0
22.18,50.0
22.14,51.25
22.54,51.25
22.55,51.25
22.02,51.25
23.52,50.0
23.08,50.0
22.23,51.25
22.74,51.25
22.49,51.25
22.92,51.25
23.53,50.0
23.37,50.0
23.72,50.0
23.55,50.0
23.08,50.0
23.53,50.0
21.55,48.75
21.01,48.75
22.11,51.25
22.43,51.25
22.52,51.25
22.09,51.25
23.37,50.0
23.06,50.0
23.83,50.0
23.0,50.0
22.0,51.25
22.99,51.25
23.81,50.0
23.64,50.0
22.25,50.0
22.0,50.0
23.52,50.0
23.87,50.0
22.08,51.25
22.47,51.25
21.47,48.75
21.22,48.75
23.41,50.0
23.34,50.0
23.01,50.0
23.49,50.0
22.06,51.25
22.38,51.25
22.74,51.25
22.13,51.25
22.53,51.25
22.81,51.25
22.81,51.25
22.17,51.25
22.78,51.25
22.98,51.25
23.14,50.0
23.36,50.0
23.55,50.0
23.91,50.0
23.15,50.0
23.31,50.0
23.92,50.0
23.69,50.0
22.47,51.25
22.76,51.25
23.45,50.0
23.27,50.0
23.59,48.75
23.28,48.75
22.87,51.25
22.88,51.25
22.49,51.25
22.95,51.25
22.58,50.0
22.09,50.0
22.43,51.25
22.07,51.25
22.58,51.25
22.44,51.25
22.64,51.25
22.89,51.25
22.38,51.25
22.69,51.25
22.7,51.25
22.27,51.25
23.66,50.0
23.3,50.0
22.0,51.25
22.59,51.25
22.25,51.25
22.36,51.25
23.28,48.75
23.97,48.75
22.37,50.0
22.21,50.0
22.46,51.25
22.9,51.25
21.23,48.75
21.28,48.75
21.55,48.75
21.37,48.75
22.04,51.25
22.69,51.25
23.16,50.0
23.7,50.0
23.07,50.0
23.14,50.0
22.55,51.25
22.69,51.25
21.82,48.75
21.31,48.75
22.88,51.25
22.93,51.25
22.98,51.25
22.28,51.25
23.02,50.0
23.11,50.0
22.06,51.25
22.44,51.25
22.66,51.25
22.35,51.25
22.92,51.25
22.7,51.25
22.01,51.25
22.25,51.25
22.44,50.0
22.87,50.0
22.97,51.25
22.77,51.25
22.35,51.25
22.62,51.25
22.97,50.0
22.25,50.0
22.24,51.25
22.26,51.25
21.85,48.75
21.36,48.75
21.18,48.75
21.58,48.75
23.78,50.0
23.6,50.0
22.57,51.25
22.15,51.25
23.75,50.0
23.72,50.0
21.87,48.75
21.74,48.75
22.06,51.25
22.2,51.25
22.39,51.25
22.69,51.25
22.51,51.25
22.31,51.25
22.09,51.25
22.29,51.25
22.66,51.25
22.24,51.25
23.81,50.0
23.37,50.0
22.93,51.25
22.65,51.25
22.06,51.25
22.82,51.25
22.56,51.25
22.53,51.25
22.11,50.0
22.75,50.0
22.8,51.25
22.91,51.25
23.88,50.0
23.04,50.0
22.23,51.25
22.32,51.25
22.76,51.25
22.08,51.25
22.69,50.0
22.1,50.0
21.12,48.75
21.88,48.75
23.97,50.0
23.6,50.0
22.36,51.25
22.19,51.25
22.68,51.25
22.87,51.25
22.86,51.25
22.15,51.25
22.68,51.25
22.78,51.25
22.91,51.25
22.58,51.25
23.54,50.0
23.34,50.0
22.02,51.25
22.15,51.25
22.8,51.25
22.64,51.25
22.64,51.25
22.91,51.25
23.04,50.0
23.01,50.0
22.46,51.25
22.29,51.25
22.7,51.25
22.25,51.25
23.94,48.75
23.18,48.75
22.98,51.25
22.07,51.25
22.81,51.25
22.17,51.25
23.35,48.75
23.36,48.75
22.5,51.25
22.43,51.25
23.17,50.0
23.35,50.0
22.4,51.25
22.58,51.25
22.53,51.25
22.02,51.25
23.7,50.0
23.02,50.0
22.19,51.25
22.0,51.25
23.04,50.0
23.45,50.0
22.33,51.25
22.43,51.25
23.55,50.0
23.8,50.0
22.67,51.25
22.16,51.25
22.58,51.25
22.35,51.25
22.83,51.25
22.5,51.25
23.24,50.0
23.12,50.0
22.05,51.25
22.11,51.25
22.53,51.25
22.22,51.25
23.25,50.0
23.15,50.0
23.84,50.0
23.41,50.0
22.58,51.25
22.07,51.25
23.56,50.0
23.66,50.0
23.71,48.75
23.33,48.75
22.59,51.25
22.48,51.25
23.33,50.0
23.0,50.0
22.33,51.25
22.89,51.25
22.92,51.25
22.5,51.25
22.37,51.25
22.48,51.25
22.19,51.25
22.66,51.25
22.34,51.25
22.53,51.25
22.67,51.25
22.23,51.25
22.77,51.25
22.72,51.25
22.88,51.25
22.63,51.25
21.86,48.75
21.3,48.75
22.42,51.25
22.71,51.25
22.63,51.25
22.73,51.25
22.87,51.25
22.8,51.25
22.08,51.25
22.3,51.25
22.86,50.0
22.43,50.0
22.86,51.25
22.26,51.25
22.33,51.25
22.04,51.25
21.23,48.75
21.46,48.75
22.28,51.25
22.0,51.25
22.26,51.25
22.6,51.25
22.77,51.25
22.22,51.25
23.36,48.75
23.64,48.75
22.81,51.25
22.74,51.25
22.22,51.25
22.52,51.25
22.01,51.25
22.9,51.25
21.35,48.75
21.89,48.75
22.02,51.25
22.21,51.25
22.11,51.25
22.46,51.25
21.95,48.75
21.48,48.75
23.3,50.0
23.82,50.0
22.12,51.25
22.19,51.25
22.22,51.25
22.02,51.25
22.68,51.25
22.3,51.25
21.55,48.75
21.21,48.75
23.05,50.0
23.1,50.0
22.89,51.25
22.57,51.25
22.65,50.0
22.8,50.0
22.18,51.25
22.19,51.25
22.13,51.25
22.01,51.25
22.63,50.0
22.41,50.0
21.44,48.75
21.83,48.75
22.08,51.25
22.2,51.25
22.17,51.25
22.6,51.25
22.31,51.25
22.38,51.25
22.19,50.0
22.45,50.0
22.12,51.25
22.27,51.25
22.63,51.25
22.26,51.25
22.64,50.0
22.85,50.0
23.25,50.0
23.85,50.0
22.5,51.25
22.41,51.25
23.52,50.0
23.84,50.0
22.11,51.25
22.93,51.25
22.86,51.25
22.69,51.25
23.66,50.0
23.87,50.0
23.91,50.0
23.53,50.0
22.35,51.25
22.76,51.25
21.79,48.75
21.68,48.75
22.65,51.25
22.06,51.25
21.68,48.75
21.41,48.75
23.43,50.0
23.95,50.0
22.23,51.25
22.3,51.25
23.32,50.0
23.6,50.0
22.1,51.25
22.4,51.25
23.55,50.0
23.39,50.0
22.43,50.0
22.57,50.0
22.18,51.25
22.9,51.25
22.56,51.25
22.73,51.25
23.67,50.0
23.01,50.0
22.65,51.25
22.27,51.25
22.46,51.25
22.46,51.25
22.16,51.25
22.61,51.25
23.5,50.0
23.47,50.0
22.4,51.25
22.37,51.25
21.38,48.75
21.6,48.75
23.9,48.75
23.88,48.75
21.24,48.75
21.19,48.75
22.71,51.25
22.63,51.25
22.64,50.0
22.46,50.0
23.66,50.0
23.6,50.0
22.32,50.0
22.52,50.0
22.17,51.25
22.46,51.25
23.97,50.0
23.73,50.0
21.21,48.75
21.74,48.75
22.78,51.25
22.65,51.25
23.23,48.75
23.48,48.75
22.72,51.25
22.47,51.25
22.39,51.25
22.98,51.25
22.37,50.0
22.19,50.0
22.61,51.25
22.04,51.25
23.67,50.0
23.17,50.0
21.11,48.75
21.08,48.75
23.98,50.0
23.84,50.0
22.9,51.25
22.32,51.25
23.34,50.0
23.68,50.0
22.77,51.25
22.91,51.25
22.3,51.25
22.48,51.25
23.04,50.0
23.28,50.0
23.73,50.0
23.21,50.0
23.19,50.0
23.47,50.0
21.71,48.75
21.72,48.75
23.61,50.0
23.63,50.0
23.06,48.75
23.79,48.75
22.85,51.25
22.72,51.25
22.68,51.25
22.36,51.25
23.39,50.0
23.1,50.0
22.8,51.25
22.81,51.25
23.6,50.0
23.02,50.0
22.0,51.25
22.44,51.25
22.69,51.25
22.82,51.25
22.41,51.25
22.66,51.25
23.89,50.0
23.4,50.0
22.46,51.25
22.19,51.25
22.68,51.25
22.16,51.25
22.96,51.25
22.99,51.25
22.35,51.25
22.75,51.25
21.55,48.75
21.84,48.75
23.46,50.0
23.56,50.0
22.55,50.0
22.61,50.0
22.48,51.25
22.66,51.25
22.06,51.25
22.42,51.25
22.37,51.25
22.84,51.25
23.93,50.0
23.89,50.0
22.68,51.25
22.1,51.25
22.14,51.25
22.45,51.25
21.88,48.75
21.07,48.75
22.25,51.25
22.81,51.25
23.18,50.0
23.72,50.0
23.19,50.0
23.61,50.0
23.16,50.0
23.05,50.0
22.8,51.25
22.3,51.25
23.6,50.0
23.03,50.0
22.78,51.25
22.68,51.25
22.92,51.25
22.11,51.25
22.18,51.25
22.58,51.25
22.7,51.25
22.65,51.25
22.35,51.25
22.48,51.25
22.02,51.25
22.93,51.25
22.78,51.25
22.52,51.25
22.95,51.25
22.51,51.25
22.53,51.25
22.56,51.25
21.51,48.75
21.53,48.75
22.53,51.25
22.29,51.25
22.9,51.25
22.39,51.25
21.1,48.75
21.98,48.75
23.9,50.0
23.19,50.0
22.51,51.25
22.11,51.25
23.82,50.0
23.47,50.0
22.82,50.0
22.11,50.0
22.41,51.25
22.12,51.25
22.81,51.25
22.61,51.25
22.86,51.25
22.53,51.25
22.45,51.25
22.0,51.25
22.29,51.25
22.61,51.25
21.19,48.75
21.99,48.75
22.13,51.25
22.62,51.25
22.57,51.25
22.17,51.25
22.94,51.25
22.31,51.25
23.19,50.0
23.92,50.0
22.19,51.25
22.33,51.25
22.59,51.25
22.77,51.25
23.36,50.0
23.3,50.0
22.72,51.25
22.36,51.25
22.29,51.25
22.42,51.25
22.54,50.0
22.47,50.0
22.03,51.25
22.23,51.25
22.91,51.25
22.22,51.25
23.73,50.0
23.73,50.0
22.61,51.25
22.33,51.25
22.59,51.25
22.28,51.25
23.49,50.0
23.49,50.0
22.91,51.25
22.23,51.25
22.21,51.25
22.96,51.25
22.32,51.25
22.81,51.25
22.26,50.0
22.04,50.0
22.52,51.25
22.25,51.25
22.33,51.25
22.84,51.25
23.83,50.0
23.3,50.0
23.66,50.0
23.32,50.0
22.5,51.25
22.29,51.25
22.56,51.25
22.5,51.25
22.78,51.25
22.01,51.25
22.48,51.25
22.98,51.25
21.86,48.75
21.98,48.75
22.81,51.25
22.62,51.25
22.36,51.25
22.26,51.25
22.9,51.25
22.47,51.25
22.92,51.25
22.81,51.25
22.26,51.25
22.77,51.25
21.42,48.75
21.99,48.75
22.1,50.0
22.77,50.0
22.38,51.25
22.08,51.25
23.16,50.0
23.05,50.0
22.02,51.25
22.43,51.25
23.27,50.0
23.36,50.0
21.48,48.75
21.0,48.75
21.6,48.75
21.61,48.75
23.04,50.0
23.97,50.0
22.76,51.25
22.6,51.25
23.21,50.0
23.12,50.0
22.49,51.25
22.84,51.25
22.19,51.25
22.35,51.25
22.51,51.25
22.03,51.25
22.4,50.0
22.09,50.0
22.51,51.25
22.79,51.25
22.0,51.25
22.33,51.25
22.94,51.25
22.7,51.25
22.07,51.25
22.41,51.25
22.69,51.25
22.74,51.25
23.23,50.0
23.22,50.0
22.18,51.25
22.82,51.25
22.08,51.25
22.5,51.25
23.23,50.0
23.13,50.0
23.27,48.75
23.23,48.75
22.51,51.25
22.04,51.25
22.62,51.25
22.54,51.25
22.84,51.25
22.08,51.25
22.66,51.25
22.68,51.25
22.28,51.25
22.28,51.25
23.84,48.75
23.22,48.75
22.29,51.25
22.96,51.25
22.34,51.25
22.64,51.25
22.16,51.25
22.27,51.25
23.17,50.0
23.33,50.0
22.92,51.25
22.13,51.25
23.32,50.0
23.33,50.0
23.63,48.75
23.46,48.75
22.24,51.25
22.32,51.25
23.45,50.0
23.4,50.0
23.52,50.0
23.55,50.0
22.56,51.25
22.43,51.25
22.46,51.25
22.77,51.25
22.59,51.25
22.2,51.25
22.51,51.25
22.84,51.25
23.41,50.0
23.99,50.0
23.22,50.0
23.22,50.0
23.23,50.0
23.5,50.0
22.71,51.25
22.18,51.25
22.07,51.25
22.92,51.25
22.71,51.25
22.44,51.25
21.6,48.75
21.51,48.75
22.22,51.25
22.42,51.25
23.65,48.75
23.39,48.75
22.3,51.25
22.78,51.25
22.37,51.25
22.15,51.25
23.03,50.0
23.65,50.0
22.69,51.25
22.25,51.25
22.11,51.25
22.65,51.25
21.3,48.75
21.65,48.75
23.59,50.0
23.23,50.0
22.07,51.25
22.75,51.25
23.01,50.0
23.39,50.0
22.26,51.25
22.79,51.25
22.33,51.25
22.29,51.25
23.35,50.0
23.39,50.0
22.86,51.25
22.62,51.25
22.57,51.25
22.96,51.25
22.37,51.25
22.76,51.25
22.86,51.25
22.53,51.25
22.58,51.25
22.07,51.25
22.6,51.25
22.82,51.25
23.84,50.0
23.45,50.0
22.37,51.25
22.93,51.25
22.8,51.25
22.09,51.25
22.43,51.25
22.11,51.25
21.66,48.75
21.81,48.75
22.12,51.25
22.97,51.25
22.5,51.25
22.73,51.25
22.06,51.25
22.05,51.25
22.06,51.25
22.64,51.25
21.0,48.75
21.25,48.75
22.97,51.25
22.06,51.25
22.89,51.25
22.28,51.25
22.49,51.25
22.87,51.25
22.41,50.0
22.73,50.0
22.14,51.25
22.04,51.25
22.81,51.25
22.8,51.25
22.42,51.25
22.2,51.25
22.16,51.25
22.95,51.25
22.1,51.25
22.1,51.25
22.85,51.25
22.82,51.25
22.47,51.25
22.98,51.25
23.46,50.0
23.91,50.0
22.47,51.25
22.77,51.25
22.18,50.0
22.01,50.0
22.06,51.25
22.39,51.25
22.34,51.25
22.76,51.25
22.08,51.25
22.53,51.25
22.25,51.25
22.03,51.25
22.93,51.25
22.99,51.25
22.54,51.25
22.22,51.25
22.4,51.25
22.52,51.25
22.92,51.25
22.75,51.25
22.7,51.25
22.52,51.25
23.9,50.0
23.47,50.0
22.71,51.25
22.2,51.25
22.3,51.25
22.26,51.25
23.79,48.75
23.34,48.75
22.27,51.25
22.52,51.25
23.26,50.0
23.23,50.0
23.06,48.75
23.6,48.75
22.83,51.25
22.26,51.25
23.21,50.0
23.31,50.0
23.79,50.0
23.82,50.0
22.03,51.25
22.65,51.25
22.98,51.25
22.01,51.25
22.85,51.25
22.88,51.25
23.79,50.0
23.17,50.0
22.55,51.25
22.66,51.25
22.76,51.25
22.75,51.25
22.43,51.25
22.1,51.25
22.74,51.25
22.14,51.25
23.18,50.0
23.46,50.0
22.98,51.25
22.14,51.25
22.92,51.25
22.21,51.25
21.18,48.75
21.23,48.75
22.19,51.25
22.76,51.25
22.47,51.25
22.86,51.25
22.69,51.25
22.75,51.25
22.03,51.25
22.1,51.25
22.27,51.25
22.29,51.25
22.36,51.25
22.67,51.25
22.1,50.0
22.76,50.0
22.79,51.25
22.33,51.25
22.99,51.25
22.08,51.25
22.32,51.25
22.64,51.25
22.28,51.25
22.92,51.25
22.91,51.25
22.21,51.25
23.3,50.0
23.32,50.0
22.68,51.25
22.6,51.25
22.78,51.25
22.65,51.25
21.68,48.75
21.36,48.75
22.8,51.25
22.38,51.25
22.08,51.25
22.89,51.25
22.82,51.25
22.83,51.25
23.83,50.0
23.33,50.0
22.48,51.25
22.29,51.25
22.99,51.25
22.83,51.25
22.73,51.25
22.86,51.25
22.01,51.25
22.08,51.25
23.63,50.0
23.19,50.0
22.94,51.25
22.71,51.25
22.19,51.25
22.8,51.25
22.95,51.25
22.08,51.25
22.46,51.25
22.3,51.25
22.05,50.0
22.42,50.0
22.51,51.25
22.25,51.25
22.46,51.25
22.27,51.25
22.19,51.25
22.18,51.25
21.8,48.75
21.17,48.75
22.53,51.25
22.4,51.25
22.83,51.25
22.54,51.25
23.95,50.0
23.19,50.0
22.99,51.25
22.52,51.25
22.06,51.25
22.84,51.25
22.24,50.0
22.19,50.0
22.64,51.25
22.21,51.25
22.57,51.25
22.49,51.25
23.29,50.0
23.14,50.0
22.32,51.25
22.37,51.25
22.09,51.25
22.74,51.25
23.08,50.0
23.15,50.0
23.57,50.0
23.36,50.0
22.43,51.25
22.03,51.25
23.81,50.0
23.79,50.0
22.39,51.25
22.49,51.25
22.56,51.25
22.33,51.25
22.83,51.25
22.26,51.25
23.12,50.0
23.93,50.0
21.63,48.75
21.98,48.75
22.57,51.25
22.81,51.25
22.44,51.25
22.78,51.25
22.29,51.25
22.51,51.25
22.74,51.25
22.12,51.25
22.54,51.25
22.5,51.25
22.25,51.25
22.18,51.25
23.56,50.0
23.26,50.0
23.99,50.0
23.71,50.0
23.94,50.0
23.54,50.0
22.35,51.25
22.14,51.25
23.8,50.0
23.31,50.0
23.59,50.0
23.85,50.0
22.52,51.25
22.74,51.25
23.28,50.0
23.81,50.0
22.17,51.25
22.77,51.25
22.84,51.25
22.49,51.25
21.74,48.75
21.1,48.75
23.69,48.75
23.89,48.75
22.08,51.25
22.41,51.25
22.05,51.25
22.62,51.25
22.78,50.0
22.49,50.0
22.43,51.25
22.51,51.25
22.58,51.25
22.43,51.25
23.04,50.0
23.34,50.0
22.76,51.25
22.68,51.25
22.11,51.25
22.21,51.25
22.8,51.25
22.49,51.25
22.38,51.25
22.93,51.25
22.01,51.25
22.8,51.25
23.53,50.0
23.7,50.0
22.21,50.0
22.2,50.0
22.02,51.25
22.73,51.25
22.29,51.25
22.77,51.25
22.64,51.25
22.15,51.25
22.69,51.25
22.11,51.25
22.86,51.25
22.89,51.25
22.57,51.25
22.59,51.25
23.24,50.0
23.49,50.0
22.51,51.25
22.26,51.25
21.67,48.75
21.73,48.75
23.54,48.75
23.05,48.75
22.06,51.25
22.87,51.25
23.36,50.0
23.48,50.0
23.13,50.0
23.61,50.0
23.75,50.0
23.9,50.0
22.63,51.25
22.98,51.25
22.5,51.25
22.54,51.25
23.85,50.0
23.35,50.0
22.26,51.25
22.3,51.25
21.48,48.75
21.69,48.75
23.17,50.0
23.49,50.0
22.88,51.25
22.95,51.25
22.2,51.25
22.19,51.25
23.43,48.75
23.44,48.75
22.36,51.25
22.81,51.25
22.5,51.25
22.38,51.25
21.71,50.0
21.65,50.0
23.92,50.0
23.34,50.0
23.45,50.0
23.13,50.0
22.68,51.25
22.02,51.25
22.43,51.25
22.52,51.25
